sample_id,file,target_kind,source_index,num_angles,true_range,true_velocity,true_angle_deg,true_d_idx,true_r_idx,valid
225,./learn_dataset_ped_single\sample_00225.npz,ped,226,1,278.73241648577584,5.863688266353497,3.36112080266439,1,111,1
226,./learn_dataset_ped_single\sample_00226.npz,ped,227,1,278.6346891540965,5.863591518199089,3.3636329901394375,1,110,1
227,./learn_dataset_ped_single\sample_00227.npz,ped,228,1,278.53696343573506,5.8634946681926365,3.366146996726834,1,110,1
228,./learn_dataset_ped_single\sample_00228.npz,ped,229,1,278.4392393323901,5.863397716192813,3.368662824393471,1,110,1
229,./learn_dataset_ped_single\sample_00229.npz,ped,230,1,278.3415168457627,5.863300662058041,3.3711804751090684,1,110,1
230,./learn_dataset_ped_single\sample_00230.npz,ped,231,1,278.2437959775563,5.863203505646508,3.373699950846169,1,109,1
231,./learn_dataset_ped_single\sample_00231.npz,ped,232,1,278.1460767294768,5.863106246816152,3.3762212535801495,1,109,1
232,./learn_dataset_ped_single\sample_00232.npz,ped,233,1,278.04835910323226,5.8630088854246685,3.3787443852892265,1,109,1
233,./learn_dataset_ped_single\sample_00233.npz,ped,234,1,277.9506431005332,5.862911421329516,3.381269347954454,1,109,1
234,./learn_dataset_ped_single\sample_00234.npz,ped,235,1,277.85292872309265,5.862813854387896,3.3837961435597403,1,108,1
235,./learn_dataset_ped_single\sample_00235.npz,ped,236,1,277.75521597262576,5.862716184456774,3.3863247740918423,1,108,1
236,./learn_dataset_ped_single\sample_00236.npz,ped,237,1,277.6575048508504,5.8626184113928685,3.3888552415403757,1,108,1
237,./learn_dataset_ped_single\sample_00237.npz,ped,238,1,277.55979535948643,5.8625205350526475,3.391387547897819,1,108,1
238,./learn_dataset_ped_single\sample_00238.npz,ped,239,1,277.46208750025653,5.862422555292338,3.393921695159519,1,107,1
239,./learn_dataset_ped_single\sample_00239.npz,ped,240,1,277.3643812748854,5.8623244719679155,3.396457685323698,1,107,1
240,./learn_dataset_ped_single\sample_00240.npz,ped,241,1,277.2666766851004,5.862226284935108,3.3989955203914546,1,107,1
241,./learn_dataset_ped_single\sample_00241.npz,ped,242,1,277.1689737326312,5.8621279940494,3.4015352023667695,1,107,1
242,./learn_dataset_ped_single\sample_00242.npz,ped,243,1,277.07127241920983,5.8620295991660205,3.4040767332565176,1,106,1
243,./learn_dataset_ped_single\sample_00243.npz,ped,244,1,276.97357274657094,5.861931100139954,3.4066201150704605,1,106,1
244,./learn_dataset_ped_single\sample_00244.npz,ped,245,1,276.8758747164512,5.861832496825935,3.409165349821268,1,106,1
245,./learn_dataset_ped_single\sample_00245.npz,ped,246,1,276.7781783305902,5.8617337890784444,3.4117124395245053,1,106,1
246,./learn_dataset_ped_single\sample_00246.npz,ped,247,1,276.68048359072964,5.861634976751716,3.4142613861986506,1,105,1
247,./learn_dataset_ped_single\sample_00247.npz,ped,248,1,276.58279049861363,5.861536059699731,3.4168121918651004,1,105,1
248,./learn_dataset_ped_single\sample_00248.npz,ped,249,1,276.48509905598894,5.861437037776218,3.419364858548166,1,105,1
249,./learn_dataset_ped_single\sample_00249.npz,ped,250,1,276.3874092646045,5.8613379108346555,3.4219193882750893,1,105,1
250,./learn_dataset_ped_single\sample_00250.npz,ped,251,1,276.289721126212,5.861238678728266,3.424475783076038,1,104,1
251,./learn_dataset_ped_single\sample_00251.npz,ped,252,1,276.1920346425653,5.861139341310023,3.4270340449841155,1,104,1
252,./learn_dataset_ped_single\sample_00252.npz,ped,253,1,276.09434981542086,5.861039898432639,3.4295941760353728,1,104,1
253,./learn_dataset_ped_single\sample_00253.npz,ped,254,1,275.9966666465376,5.8609403499485815,3.432156178268799,1,103,1
254,./learn_dataset_ped_single\sample_00254.npz,ped,255,1,275.8989851376768,5.860840695710056,3.4347200537263403,1,103,1
255,./learn_dataset_ped_single\sample_00255.npz,ped,256,1,275.8013052906023,5.860740935569015,3.4372858044529004,1,103,1
256,./learn_dataset_ped_single\sample_00256.npz,ped,257,1,275.70362710708037,5.860641069377156,3.439853432496339,1,103,1
257,./learn_dataset_ped_single\sample_00257.npz,ped,258,1,275.6059505888797,5.860541096985918,3.4424229399074924,1,102,1
258,./learn_dataset_ped_single\sample_00258.npz,ped,259,1,275.50827573777167,5.860441018246486,3.4449943287401616,1,102,1
259,./learn_dataset_ped_single\sample_00259.npz,ped,260,1,275.4106025555298,5.860340833009784,3.447567601051135,1,102,1
260,./learn_dataset_ped_single\sample_00260.npz,ped,261,1,275.3129310439304,5.86024054112648,3.450142758900176,1,102,1
261,./learn_dataset_ped_single\sample_00261.npz,ped,262,1,275.2152612047522,5.860140142446983,3.452719804350039,1,101,1
262,./learn_dataset_ped_single\sample_00262.npz,ped,263,1,275.11759303977635,5.8600396368214405,3.45529873946648,1,101,1
263,./learn_dataset_ped_single\sample_00263.npz,ped,264,1,275.0199265507865,5.859939024099747,3.457879566318246,1,101,1
264,./learn_dataset_ped_single\sample_00264.npz,ped,265,1,274.92226173956885,5.8598383041315305,3.4604622869770956,1,101,1
265,./learn_dataset_ped_single\sample_00265.npz,ped,266,1,274.8245986079121,5.859737476766161,3.4630469035177955,1,100,1
266,./learn_dataset_ped_single\sample_00266.npz,ped,267,1,274.72693715760744,5.8596365418527485,3.4656334180181263,1,100,1
267,./learn_dataset_ped_single\sample_00267.npz,ped,268,1,274.62927739044864,5.859535499240135,3.4682218325588985,1,100,1
268,./learn_dataset_ped_single\sample_00268.npz,ped,269,1,274.531619308232,5.859434348776907,3.470812149223938,1,100,1
269,./learn_dataset_ped_single\sample_00269.npz,ped,270,1,274.4339629127561,5.859333090311388,3.4734043701001154,1,99,1
270,./learn_dataset_ped_single\sample_00270.npz,ped,271,1,274.33630820582243,5.859231723691632,3.4759984972773315,1,99,1
271,./learn_dataset_ped_single\sample_00271.npz,ped,272,1,274.2386551892348,5.859130248765437,3.4785945328485317,1,99,1
272,./learn_dataset_ped_single\sample_00272.npz,ped,273,1,274.1410038647995,5.85902866538033,3.481192478909716,1,99,1
273,./learn_dataset_ped_single\sample_00273.npz,ped,274,1,274.0433542343255,5.858926973383578,3.483792337559931,1,98,1
274,./learn_dataset_ped_single\sample_00274.npz,ped,275,1,273.94570629962425,5.8588251726221765,3.4863941109012893,1,98,1
275,./learn_dataset_ped_single\sample_00275.npz,ped,276,1,273.84806006250983,5.85872326294286,3.488997801038969,1,98,1
276,./learn_dataset_ped_single\sample_00276.npz,ped,277,1,273.7504155247988,5.858621244192096,3.4916034100812148,1,98,1
277,./learn_dataset_ped_single\sample_00277.npz,ped,278,1,273.6527726883102,5.858519116216083,3.4942109401393555,1,97,1
278,./learn_dataset_ped_single\sample_00278.npz,ped,279,1,273.55513155486597,5.858416878860751,3.4968203933277957,1,97,1
279,./learn_dataset_ped_single\sample_00279.npz,ped,280,1,273.4574921262901,5.858314531971765,3.499431771764034,1,97,1
280,./learn_dataset_ped_single\sample_00280.npz,ped,281,1,273.35985440440953,5.85821207539452,3.502045077568658,1,97,1
281,./learn_dataset_ped_single\sample_00281.npz,ped,282,1,273.26221839105386,5.858109508974138,3.504660312865356,1,96,1
282,./learn_dataset_ped_single\sample_00282.npz,ped,283,1,273.1645840880549,5.858006832555474,3.5072774797809227,1,96,1
283,./learn_dataset_ped_single\sample_00283.npz,ped,284,1,273.0669514972473,5.8579040459831155,3.5098965804452615,1,96,1
284,./learn_dataset_ped_single\sample_00284.npz,ped,285,1,272.96932062046824,5.857801149101373,3.5125176169913948,1,96,1
285,./learn_dataset_ped_single\sample_00285.npz,ped,286,1,272.8716914595576,5.8576981417542875,3.515140591555464,1,95,1
286,./learn_dataset_ped_single\sample_00286.npz,ped,287,1,272.77406401635767,5.857595023785632,3.5177655062767386,1,95,1
287,./learn_dataset_ped_single\sample_00287.npz,ped,288,1,272.6764382927135,5.857491795038898,3.520392363297624,1,95,1
288,./learn_dataset_ped_single\sample_00288.npz,ped,289,1,272.5788142904727,5.857388455357315,3.5230211647636605,1,95,1
289,./learn_dataset_ped_single\sample_00289.npz,ped,290,1,272.48119201148546,5.857285004583826,3.525651912823539,1,94,1
290,./learn_dataset_ped_single\sample_00290.npz,ped,291,1,272.3835714576046,5.85718144256111,3.528284609629095,1,94,1
291,./learn_dataset_ped_single\sample_00291.npz,ped,292,1,272.28595263068564,5.8570777691315685,3.5309192573353223,1,94,1
292,./learn_dataset_ped_single\sample_00292.npz,ped,293,1,272.1883355325867,5.85697398413732,3.5335558581003776,1,93,1
293,./learn_dataset_ped_single\sample_00293.npz,ped,294,1,272.0907201651685,5.8568700874202175,3.5361944140855845,1,93,1
294,./learn_dataset_ped_single\sample_00294.npz,ped,295,1,271.99310653029426,5.856766078821831,3.5388349274554427,1,93,1
295,./learn_dataset_ped_single\sample_00295.npz,ped,296,1,271.8954946298301,5.856661958183454,3.541477400377627,1,93,1
296,./learn_dataset_ped_single\sample_00296.npz,ped,297,1,271.7978844656448,5.8565577253461045,3.544121835022997,1,92,1
297,./learn_dataset_ped_single\sample_00297.npz,ped,298,1,271.7002760396095,5.856453380150518,3.5467682335656106,1,92,1
298,./learn_dataset_ped_single\sample_00298.npz,ped,299,1,271.60266935359823,5.856348922437156,3.549416598182714,1,92,1
299,./learn_dataset_ped_single\sample_00299.npz,ped,300,1,271.5050644094876,5.856244352046194,3.5520669310547626,1,92,1
