sample_id,file,target_kind,source_index,num_angles,true_range,true_velocity,true_angle_deg,true_d_idx,true_r_idx,valid
211,./learn_dataset_vehicle_single\sample_00211.npz,vehicle,212,1,279.3164692602282,9.802501110126496,1.7744804856161986,1,112,1
212,./learn_dataset_vehicle_single\sample_00212.npz,vehicle,213,1,279.2184449494696,9.802361016999852,1.776413354664785,1,112,1
213,./learn_dataset_vehicle_single\sample_00213.npz,vehicle,214,1,279.1204220403803,9.802220776250415,1.7783476244660537,1,112,1
214,./learn_dataset_vehicle_single\sample_00214.npz,vehicle,215,1,279.0224005344374,9.802080387672824,1.7802832965388355,1,111,1
215,./learn_dataset_vehicle_single\sample_00215.npz,vehicle,216,1,278.92438043312023,9.801939851061357,1.78222037240415,1,111,1
216,./learn_dataset_vehicle_single\sample_00216.npz,vehicle,217,1,278.8263617379103,9.801799166209939,1.7841588535852086,1,111,1
217,./learn_dataset_vehicle_single\sample_00217.npz,vehicle,218,1,278.7283444502909,9.801658332912144,1.7860987416074263,1,111,1
218,./learn_dataset_vehicle_single\sample_00218.npz,vehicle,219,1,278.63032857174755,9.801517350961186,1.788040037998412,1,110,1
219,./learn_dataset_vehicle_single\sample_00219.npz,vehicle,220,1,278.5323141037679,9.801376220149924,1.7899827442879892,1,110,1
220,./learn_dataset_vehicle_single\sample_00220.npz,vehicle,221,1,278.4343010478414,9.801234940270865,1.7919268620081859,1,110,1
221,./learn_dataset_vehicle_single\sample_00221.npz,vehicle,222,1,278.33628940546004,9.801093511116147,1.7938723926932443,1,110,1
222,./learn_dataset_vehicle_single\sample_00222.npz,vehicle,223,1,278.2382791781174,9.800951932477558,1.7958193378796268,1,109,1
223,./learn_dataset_vehicle_single\sample_00223.npz,vehicle,224,1,278.1402703673095,9.800810204146524,1.7977676991060159,1,109,1
224,./learn_dataset_vehicle_single\sample_00224.npz,vehicle,225,1,278.04226297453414,9.800668325914117,1.7997174779133225,1,109,1
225,./learn_dataset_vehicle_single\sample_00225.npz,vehicle,226,1,277.94425700129153,9.800526297571036,1.8016686758446838,1,109,1
226,./learn_dataset_vehicle_single\sample_00226.npz,vehicle,227,1,277.8462524490838,9.800384118907626,1.8036212944454728,1,108,1
227,./learn_dataset_vehicle_single\sample_00227.npz,vehicle,228,1,277.74824931941515,9.800241789713873,1.8055753352633024,1,108,1
228,./learn_dataset_vehicle_single\sample_00228.npz,vehicle,229,1,277.65024761379203,9.80009930977939,1.8075307998480226,1,108,1
229,./learn_dataset_vehicle_single\sample_00229.npz,vehicle,230,1,277.55224733372273,9.79995667889344,1.809487689751736,1,108,1
230,./learn_dataset_vehicle_single\sample_00230.npz,vehicle,231,1,277.454248480718,9.799813896844906,1.8114460065287894,1,107,1
231,./learn_dataset_vehicle_single\sample_00231.npz,vehicle,232,1,277.35625105629043,9.799670963422319,1.8134057517357867,1,107,1
232,./learn_dataset_vehicle_single\sample_00232.npz,vehicle,233,1,277.2582550619548,9.799527878413835,1.815366926931591,1,107,1
233,./learn_dataset_vehicle_single\sample_00233.npz,vehicle,234,1,277.1602604992282,9.799384641607245,1.8173295336773234,1,107,1
234,./learn_dataset_vehicle_single\sample_00234.npz,vehicle,235,1,277.0622673696294,9.799241252789981,1.8192935735363793,1,106,1
235,./learn_dataset_vehicle_single\sample_00235.npz,vehicle,236,1,276.96427567467975,9.799097711749095,1.8212590480744162,1,106,1
236,./learn_dataset_vehicle_single\sample_00236.npz,vehicle,237,1,276.86628541590255,9.798954018271274,1.8232259588593702,1,106,1
237,./learn_dataset_vehicle_single\sample_00237.npz,vehicle,238,1,276.76829659482314,9.798810172142842,1.8251943074614583,1,106,1
238,./learn_dataset_vehicle_single\sample_00238.npz,vehicle,239,1,276.67030921296924,9.798666173149737,1.8271640954531745,1,105,1
239,./learn_dataset_vehicle_single\sample_00239.npz,vehicle,240,1,276.5723232718704,9.798522021077545,1.8291353244093067,1,105,1
240,./learn_dataset_vehicle_single\sample_00240.npz,vehicle,241,1,276.4743387730586,9.798377715711466,1.8311079959069299,1,105,1
241,./learn_dataset_vehicle_single\sample_00241.npz,vehicle,242,1,276.3763557180679,9.798233256836328,1.833082111525413,1,104,1
242,./learn_dataset_vehicle_single\sample_00242.npz,vehicle,243,1,276.2783741084343,9.798088644236595,1.8350576728464298,1,104,1
243,./learn_dataset_vehicle_single\sample_00243.npz,vehicle,244,1,276.1803939456963,9.797943877696344,1.837034681453953,1,104,1
244,./learn_dataset_vehicle_single\sample_00244.npz,vehicle,245,1,276.0824152313943,9.79779895699929,1.839013138934267,1,104,1
245,./learn_dataset_vehicle_single\sample_00245.npz,vehicle,246,1,275.98443796707085,9.797653881928765,1.8409930468759639,1,103,1
246,./learn_dataset_vehicle_single\sample_00246.npz,vehicle,247,1,275.886462154271,9.797508652267716,1.842974406869954,1,103,1
247,./learn_dataset_vehicle_single\sample_00247.npz,vehicle,248,1,275.78848779454154,9.797363267798731,1.844957220509472,1,103,1
248,./learn_dataset_vehicle_single\sample_00248.npz,vehicle,249,1,275.69051488943177,9.797217728304004,1.8469414893900702,1,103,1
249,./learn_dataset_vehicle_single\sample_00249.npz,vehicle,250,1,275.592543440493,9.797072033565358,1.848927215109635,1,102,1
250,./learn_dataset_vehicle_single\sample_00250.npz,vehicle,251,1,275.4945734492787,9.796926183364237,1.850914399268385,1,102,1
251,./learn_dataset_vehicle_single\sample_00251.npz,vehicle,252,1,275.39660491734463,9.796780177481695,1.8529030434688736,1,102,1
252,./learn_dataset_vehicle_single\sample_00252.npz,vehicle,253,1,275.2986378462487,9.796634015698418,1.8548931493160012,1,102,1
253,./learn_dataset_vehicle_single\sample_00253.npz,vehicle,254,1,275.2006722375511,9.796487697794698,1.8568847184170068,1,101,1
254,./learn_dataset_vehicle_single\sample_00254.npz,vehicle,255,1,275.10270809281394,9.796341223550453,1.8588777523814874,1,101,1
255,./learn_dataset_vehicle_single\sample_00255.npz,vehicle,256,1,275.0047454136019,9.796194592745211,1.8608722528213892,1,101,1
256,./learn_dataset_vehicle_single\sample_00256.npz,vehicle,257,1,274.9067842014817,9.796047805158114,1.8628682213510177,1,101,1
257,./learn_dataset_vehicle_single\sample_00257.npz,vehicle,258,1,274.8088244580221,9.79590086056793,1.8648656595870456,1,100,1
258,./learn_dataset_vehicle_single\sample_00258.npz,vehicle,259,1,274.7108661847944,9.79575375875303,1.866864569148507,1,100,1
259,./learn_dataset_vehicle_single\sample_00259.npz,vehicle,260,1,274.61290938337186,9.795606499491399,1.8688649516568125,1,100,1
260,./learn_dataset_vehicle_single\sample_00260.npz,vehicle,261,1,274.51495405533007,9.795459082560642,1.8708668087357472,1,100,1
261,./learn_dataset_vehicle_single\sample_00261.npz,vehicle,262,1,274.4170002022469,9.795311507737962,1.8728701420114746,1,99,1
262,./learn_dataset_vehicle_single\sample_00262.npz,vehicle,263,1,274.3190478257024,9.795163774800187,1.8748749531125477,1,99,1
263,./learn_dataset_vehicle_single\sample_00263.npz,vehicle,264,1,274.2210969272787,9.795015883523746,1.8768812436699025,1,99,1
264,./learn_dataset_vehicle_single\sample_00264.npz,vehicle,265,1,274.12314750856046,9.794867833684682,1.8788890153168745,1,99,1
265,./learn_dataset_vehicle_single\sample_00265.npz,vehicle,266,1,274.0251995711343,9.794719625058642,1.880898269689193,1,98,1
266,./learn_dataset_vehicle_single\sample_00266.npz,vehicle,267,1,273.9272531165893,9.79457125742088,1.8829090084249904,1,98,1
267,./learn_dataset_vehicle_single\sample_00267.npz,vehicle,268,1,273.82930814651667,9.794422730546264,1.8849212331648075,1,98,1
268,./learn_dataset_vehicle_single\sample_00268.npz,vehicle,269,1,273.73136466251,9.794274044209255,1.8869349455515931,1,98,1
269,./learn_dataset_vehicle_single\sample_00269.npz,vehicle,270,1,273.6334226661648,9.794125198183936,1.888950147230716,1,97,1
270,./learn_dataset_vehicle_single\sample_00270.npz,vehicle,271,1,273.5354821590793,9.793976192243978,1.8909668398499597,1,97,1
271,./learn_dataset_vehicle_single\sample_00271.npz,vehicle,272,1,273.43754314285377,9.793827026162662,1.8929850250595348,1,97,1
272,./learn_dataset_vehicle_single\sample_00272.npz,vehicle,273,1,273.3396056190906,9.793677699712877,1.8950047045120821,1,97,1
273,./learn_dataset_vehicle_single\sample_00273.npz,vehicle,274,1,273.2416695893948,9.7935282126671,1.8970258798626716,1,96,1
274,./learn_dataset_vehicle_single\sample_00274.npz,vehicle,275,1,273.1437350553734,9.793378564797422,1.8990485527688152,1,96,1
275,./learn_dataset_vehicle_single\sample_00275.npz,vehicle,276,1,273.0458020186357,9.79322875587553,1.9010727248904642,1,96,1
276,./learn_dataset_vehicle_single\sample_00276.npz,vehicle,277,1,272.9478704807935,9.793078785672705,1.9030983978900164,1,95,1
277,./learn_dataset_vehicle_single\sample_00277.npz,vehicle,278,1,272.8499404434606,9.792928653959837,1.905125573432325,1,95,1
278,./learn_dataset_vehicle_single\sample_00278.npz,vehicle,279,1,272.75201190825345,9.792778360507397,1.9071542531846917,1,95,1
279,./learn_dataset_vehicle_single\sample_00279.npz,vehicle,280,1,272.65408487679036,9.792627905085471,1.9091844388168868,1,95,1
280,./learn_dataset_vehicle_single\sample_00280.npz,vehicle,281,1,272.5561593506923,9.792477287463731,1.9112161320011383,1,94,1
281,./learn_dataset_vehicle_single\sample_00281.npz,vehicle,282,1,272.4582353315825,9.792326507411442,1.913249334412146,1,94,1
282,./learn_dataset_vehicle_single\sample_00282.npz,vehicle,283,1,272.3603128210863,9.792175564697468,1.9152840477270847,1,94,1
283,./learn_dataset_vehicle_single\sample_00283.npz,vehicle,284,1,272.26239182083157,9.792024459090264,1.9173202736256052,1,94,1
284,./learn_dataset_vehicle_single\sample_00284.npz,vehicle,285,1,272.16447233244827,9.791873190357883,1.919358013789844,1,93,1
285,./learn_dataset_vehicle_single\sample_00285.npz,vehicle,286,1,272.0665543575689,9.79172175826796,1.9213972699044228,1,93,1
286,./learn_dataset_vehicle_single\sample_00286.npz,vehicle,287,1,271.9686378978282,9.791570162587725,1.9234380436564547,1,93,1
287,./learn_dataset_vehicle_single\sample_00287.npz,vehicle,288,1,271.8707229548632,9.791418403084004,1.9254803367355542,1,93,1
288,./learn_dataset_vehicle_single\sample_00288.npz,vehicle,289,1,271.7728095303134,9.791266479523197,1.92752415083383,1,92,1
289,./learn_dataset_vehicle_single\sample_00289.npz,vehicle,290,1,271.6748976258204,9.79111439167131,1.9295694876459033,1,92,1
290,./learn_dataset_vehicle_single\sample_00290.npz,vehicle,291,1,271.5769872430283,9.790962139293926,1.9316163488689024,1,92,1
291,./learn_dataset_vehicle_single\sample_00291.npz,vehicle,292,1,271.4790783835837,9.790809722156212,1.9336647362024701,1,92,1
292,./learn_dataset_vehicle_single\sample_00292.npz,vehicle,293,1,271.3811710491352,9.790657140022931,1.9357146513487706,1,91,1
293,./learn_dataset_vehicle_single\sample_00293.npz,vehicle,294,1,271.28326524133405,9.790504392658418,1.9377660960124932,1,91,1
294,./learn_dataset_vehicle_single\sample_00294.npz,vehicle,295,1,271.1853609618336,9.790351479826606,1.9398190719008552,1,91,1
295,./learn_dataset_vehicle_single\sample_00295.npz,vehicle,296,1,271.08745821228985,9.790198401290997,1.9418735807236078,1,91,1
296,./learn_dataset_vehicle_single\sample_00296.npz,vehicle,297,1,270.98955699436095,9.790045156814683,1.943929624193039,1,90,1
297,./learn_dataset_vehicle_single\sample_00297.npz,vehicle,298,1,270.89165730970745,9.789891746160338,1.9459872040239845,1,90,1
298,./learn_dataset_vehicle_single\sample_00298.npz,vehicle,299,1,270.7937591599925,9.78973816909021,1.9480463219338215,1,90,1
299,./learn_dataset_vehicle_single\sample_00299.npz,vehicle,300,1,270.6958625468812,9.789584425366135,1.9501069796424877,1,90,1
