sample_id,file,source_index_cyclist,source_index_vehicle,cyclist_true_range,cyclist_true_velocity,cyclist_true_angle_deg,cyclist_true_d_idx,cyclist_true_r_idx,vehicle_true_range,vehicle_true_velocity,vehicle_true_angle_deg,vehicle_true_d_idx,vehicle_true_r_idx,valid_cyclist,valid_vehicle,valid_all
146,./learn_dataset_fixed_angle\sample_00146.npz,147,159,286.45783284804764,5.87102116663752,3.168243366340851,1,131,284.5137255037092,9.809720058527066,1.674003844930314,1,126,1,1,1
147,./learn_dataset_fixed_angle\sample_00147.npz,148,279,286.35998323788186,5.870932038026457,3.1706178270249894,1,131,272.75201190825345,9.792778360507397,1.9071542531846917,1,95,1,1,1
148,./learn_dataset_fixed_angle\sample_00148.npz,149,125,286.2621351139546,5.870842818003123,3.172993959943971,1,130,287.84978721548504,9.814146563482426,1.61151589441418,1,135,1,1,1
149,./learn_dataset_fixed_angle\sample_00149.npz,150,73,286.1642884777903,5.870753506443861,3.1753717668567645,1,130,292.9548429365864,9.820626179655823,1.5187802537508226,1,148,1,1,1
150,./learn_dataset_fixed_angle\sample_00150.npz,151,134,286.06644333091566,5.870664103224806,3.1777512495247975,1,130,286.9665659968074,9.81298985203499,1.627911171403728,1,132,1,1,1
151,./learn_dataset_fixed_angle\sample_00151.npz,152,296,285.96859967485943,5.870574608221889,3.180132409711952,1,130,271.08745821228985,9.790198401290997,1.9418735807236078,1,91,1,1,1
152,./learn_dataset_fixed_angle\sample_00152.npz,153,166,285.87075751115225,5.87048502131083,3.182515249184584,1,129,283.8270776370711,9.808789292330639,1.687056909217949,1,124,1,1,1
153,./learn_dataset_fixed_angle\sample_00153.npz,154,33,285.77291684132706,5.870395342367146,3.184899769711509,1,129,296.88405144096237,9.825384643742197,1.4496776762805355,1,158,1,1,1
154,./learn_dataset_fixed_angle\sample_00154.npz,155,162,285.67507766691864,5.870305571266141,3.1872859730640237,1,129,284.21943986997087,9.809321984715393,1.679590055863323,1,125,1,1,1
155,./learn_dataset_fixed_angle\sample_00155.npz,156,163,285.57723998946415,5.87021570788291,3.1896738610158986,1,129,284.1213473148401,9.80918901849242,1.6814547765086632,1,125,1,1,1
156,./learn_dataset_fixed_angle\sample_00156.npz,157,156,285.4794038105026,5.870125752092342,3.192063435343383,1,128,284.808023061149,9.810116898989609,1.6684295309511203,1,127,1,1,1
157,./learn_dataset_fixed_angle\sample_00157.npz,158,277,285.38156913157513,5.870035703769115,3.1944546978252215,1,128,272.9478704807935,9.793078785672705,1.9030983978900164,1,95,1,1,1
158,./learn_dataset_fixed_angle\sample_00158.npz,159,181,285.28373595422505,5.869945562787696,3.1968476502426393,1,128,282.355910155959,9.806771880463014,1.715248132019431,1,120,1,1,1
159,./learn_dataset_fixed_angle\sample_00159.npz,160,122,285.18590427999766,5.869855329022343,3.199242294379365,1,128,288.1442173634585,9.814529772196767,1.6060738046532557,1,135,1,1,1
160,./learn_dataset_fixed_angle\sample_00160.npz,161,293,285.08807411044046,5.8697650023471,3.2016386320216195,1,127,271.3811710491352,9.790657140022931,1.9357146513487706,1,91,1,1,1
161,./learn_dataset_fixed_angle\sample_00161.npz,162,131,284.990245447103,5.869674582635806,3.2040366649581307,1,127,287.26096149668507,9.813376608197876,1.6224345414671089,1,133,1,1,1
162,./learn_dataset_fixed_angle\sample_00162.npz,163,109,284.89241829153684,5.86958406976208,3.2064363949801367,1,127,289.42021353043054,9.816176850070939,1.5826231624270086,1,139,1,1,1
163,./learn_dataset_fixed_angle\sample_00163.npz,164,269,284.79459264529584,5.869493463599339,3.208837823881382,1,127,273.73136466251,9.794274044209255,1.8869349455515931,1,98,1,1,1
164,./learn_dataset_fixed_angle\sample_00164.npz,165,82,284.69676850993585,5.869402764020775,3.211240953458136,1,126,292.0710358799722,9.81952897643235,1.5345919040398732,1,146,1,1,1
165,./learn_dataset_fixed_angle\sample_00165.npz,166,170,284.5989458870148,5.869311970899377,3.213645785509182,1,126,283.4347367561005,9.808254386237168,1.694545070894331,1,123,1,1,1
166,./learn_dataset_fixed_angle\sample_00166.npz,167,208,284.5011247780929,5.869221084107917,3.2160523218358295,1,126,279.7085804904812,9.803060010500154,1.7667629866485477,1,113,1,1,1
167,./learn_dataset_fixed_angle\sample_00167.npz,168,56,284.40330518473235,5.86913010351895,3.218460564241924,1,126,294.62452375863074,9.822671796224578,1.4891800490935412,1,152,1,1,1
168,./learn_dataset_fixed_angle\sample_00168.npz,169,182,284.30548710849746,5.869039029004827,3.22087051453384,1,125,282.2578431151205,9.80663626367702,1.7171383193043288,1,120,1,1,1
169,./learn_dataset_fixed_angle\sample_00169.npz,170,53,284.2076705509547,5.868947860437672,3.223282174520492,1,125,294.91920927603206,9.823029185218413,1.4839922674730792,1,153,1,1,1
170,./learn_dataset_fixed_angle\sample_00170.npz,171,246,284.1098555136727,5.8688565976893985,3.225695546013339,1,125,275.98443796707085,9.797653881928765,1.8409930468759639,1,103,1,1,1
171,./learn_dataset_fixed_angle\sample_00171.npz,172,87,284.01204199822234,5.868765240631708,3.2281106308263845,1,124,291.58007476506344,9.818915103533127,1.5434187716296115,1,144,1,1,1
172,./learn_dataset_fixed_angle\sample_00172.npz,173,29,283.91423000617635,5.868673789136081,3.230527430776191,1,124,297.27707614277966,9.825850139205045,1.4428707184262641,1,159,1,1,1
173,./learn_dataset_fixed_angle\sample_00173.npz,174,12,283.81641953910986,5.868582243073786,3.2329459476818676,1,124,298.9476375554756,9.827808053692335,1.4141463752835663,1,164,1,1,1
174,./learn_dataset_fixed_angle\sample_00174.npz,175,107,283.7186105986,5.8684906023158705,3.2353661833650946,1,124,289.6165395829458,9.816428316193484,1.57903425422505,1,139,1,1,1
175,./learn_dataset_fixed_angle\sample_00175.npz,176,258,283.62080318622606,5.868398866733168,3.237788139650112,1,123,274.8088244580221,9.79590086056793,1.8648656595870456,1,100,1,1,1
176,./learn_dataset_fixed_angle\sample_00176.npz,177,121,283.52299730356975,5.86830703619629,3.2402118183637296,1,123,288.24236329866574,9.814657247549341,1.6042623189555858,1,136,1,1,1
177,./learn_dataset_fixed_angle\sample_00177.npz,178,141,283.42519295221445,5.868215110575635,3.242637221335337,1,123,286.2796884167649,9.812082776584095,1.6407350958526088,1,130,1,1,1
178,./learn_dataset_fixed_angle\sample_00178.npz,179,295,283.3273901337462,5.86812308974138,3.245064350396896,1,123,271.1853609618336,9.790351479826606,1.9398190719008552,1,91,1,1,1
179,./learn_dataset_fixed_angle\sample_00179.npz,180,226,283.22958884975276,5.868030973563484,3.2474932073829588,1,122,277.94425700129153,9.800526297571036,1.8016686758446838,1,109,1,1,1
180,./learn_dataset_fixed_angle\sample_00180.npz,181,129,283.13178910182444,5.8679387619116845,3.2499237941306616,1,122,287.45723160150277,9.813633785740711,1.6187898736146578,1,134,1,1,1
181,./learn_dataset_fixed_angle\sample_00181.npz,182,265,283.0339908915535,5.867846454655503,3.252356112479732,1,122,274.12314750856046,9.794867833684682,1.8788890153168745,1,99,1,1,1
182,./learn_dataset_fixed_angle\sample_00182.npz,183,248,282.93619422053445,5.867754051664234,3.2547901642725003,1,122,275.78848779454154,9.797363267798731,1.844957220509472,1,103,1,1,1
183,./learn_dataset_fixed_angle\sample_00183.npz,184,92,282.83839909036396,5.867661552806962,3.2572259513538935,1,121,291.08914442142975,9.818298121974198,1.552276280487437,1,143,1,1,1
184,./learn_dataset_fixed_angle\sample_00184.npz,185,186,282.7406055026409,5.867568957952537,3.2596634755714486,1,121,281.8655885346773,9.806092380304705,1.7247126303248406,1,119,1,1,1
185,./learn_dataset_fixed_angle\sample_00185.npz,186,40,282.64281345896626,5.867476266969598,3.262102738775312,1,121,296.19630315046135,9.824565563607939,1.4616345389368166,1,156,1,1,1
186,./learn_dataset_fixed_angle\sample_00186.npz,187,210,282.54502296094336,5.867383479726558,3.264543742818244,1,121,279.5125220808542,9.802780854331113,1.7706189437126894,1,113,1,1,1
187,./learn_dataset_fixed_angle\sample_00187.npz,188,148,282.4472340101775,5.867290596091606,3.2669864895556295,1,120,285.5928745609736,9.811169148765922,1.6536225691438633,1,129,1,1,1
188,./learn_dataset_fixed_angle\sample_00188.npz,189,14,282.34944660827654,5.86719761593271,3.2694309808454736,1,120,298.75108368004294,9.827579414387676,1.417508574231158,1,163,1,1,1
189,./learn_dataset_fixed_angle\sample_00189.npz,190,205,282.25166075685013,5.867104539117613,3.2718772185484144,1,120,280.00267855861665,9.80347764575171,1.7609894962277257,1,114,1,1,1
190,./learn_dataset_fixed_angle\sample_00190.npz,191,219,282.1538764575103,5.867011365513837,3.274325204527722,1,120,278.63032857174755,9.801517350961186,1.788040037998412,1,110,1,1,1
191,./learn_dataset_fixed_angle\sample_00191.npz,192,6,282.0560937118714,5.866918094988676,3.276774940649304,1,119,299.5373265554729,9.82849127303934,1.4040869832435796,1,165,1,1,1
192,./learn_dataset_fixed_angle\sample_00192.npz,193,86,281.9583125215499,5.8668247274092,3.2792264287817163,1,119,291.6782645313154,9.819038126142281,1.5416509518917576,1,145,1,1,1
193,./learn_dataset_fixed_angle\sample_00193.npz,194,232,281.8605328881644,5.866731262642257,3.281679670796156,1,119,277.35625105629043,9.799670963422319,1.8134057517357867,1,107,1,1,1
194,./learn_dataset_fixed_angle\sample_00194.npz,195,177,281.76275481333585,5.866637700554465,3.2841346685664803,1,119,282.7481918598243,9.80731293721145,1.7077009012374713,1,121,1,1,1
195,./learn_dataset_fixed_angle\sample_00195.npz,196,187,281.6649782986873,5.866544041012219,3.286591423969198,1,118,281.767528292385,9.805956054428265,1.7266096058299611,1,119,1,1,1
196,./learn_dataset_fixed_angle\sample_00196.npz,197,229,281.56720334584423,5.866450283881686,3.2890499388834806,1,118,277.65024761379203,9.80009930977939,1.8075307998480226,1,108,1,1,1
197,./learn_dataset_fixed_angle\sample_00197.npz,198,228,281.46942995643417,5.866356429028802,3.29151021519117,1,118,277.74824931941515,9.800241789713873,1.8055753352633024,1,108,1,1,1
198,./learn_dataset_fixed_angle\sample_00198.npz,199,240,281.37165813208696,5.866262476319286,3.293972254776776,1,118,276.5723232718704,9.798522021077545,1.8291353244093067,1,105,1,1,1
199,./learn_dataset_fixed_angle\sample_00199.npz,200,264,281.2738878744346,5.8661684256186195,3.296436059527486,1,117,274.2210969272787,9.795015883523746,1.8768812436699025,1,99,1,1,1
200,./learn_dataset_fixed_angle\sample_00200.npz,201,261,281.1761191851114,5.866074276792058,3.298901631333169,1,117,274.51495405533007,9.795459082560642,1.8708668087357472,1,100,1,1,1
201,./learn_dataset_fixed_angle\sample_00201.npz,202,244,281.0783520657541,5.8659800297046285,3.3013689720863764,1,117,276.1803939456963,9.797943877696344,1.837034681453953,1,104,1,1,1
202,./learn_dataset_fixed_angle\sample_00202.npz,203,266,280.98058651800125,5.865885684221129,3.303838083682356,1,117,274.0251995711343,9.794719625058642,1.880898269689193,1,98,1,1,1
203,./learn_dataset_fixed_angle\sample_00203.npz,204,79,280.8828225434941,5.8657912402061285,3.306308968019042,1,116,292.3656272546416,9.819895816615427,1.529310425393651,1,146,1,1,1
204,./learn_dataset_fixed_angle\sample_00204.npz,205,45,280.7850601438759,5.865696697523962,3.308781626997079,1,116,295.7050895740552,9.823977004198582,1.4702101655332451,1,155,1,1,1
205,./learn_dataset_fixed_angle\sample_00205.npz,206,120,280.6872993207922,5.86560205603874,3.311256062519808,1,116,288.34051050797564,9.81478459275226,1.6024521031458379,1,136,1,1,1
206,./learn_dataset_fixed_angle\sample_00206.npz,207,278,280.5895400758909,5.8655073156143365,3.313732276493282,1,116,272.8499404434606,9.792928653959837,1.905125573432325,1,95,1,1,1
207,./learn_dataset_fixed_angle\sample_00207.npz,208,115,280.49178241082217,5.865412476114392,3.3162102708262693,1,115,288.83126562060414,9.815419372651746,1.5934200258871498,1,137,1,1,1
208,./learn_dataset_fixed_angle\sample_00208.npz,209,171,280.3940263272383,5.865317537402325,3.3186900474302568,1,115,283.3366548824913,9.808120312398477,1.696420451401416,1,123,1,1,1
209,./learn_dataset_fixed_angle\sample_00209.npz,210,84,280.296271826794,5.865222499341311,3.3211716082194562,1,115,291.87464775139347,9.819283798985989,1.5381189842796785,1,145,1,1,1
210,./learn_dataset_fixed_angle\sample_00210.npz,211,124,280.19851891114627,5.865127361794294,3.323654955110806,1,114,287.9479293205631,9.814274430339472,1.609700591046654,1,135,1,1,1
211,./learn_dataset_fixed_angle\sample_00211.npz,212,46,280.10076758195436,5.86503212462399,3.326140090023977,1,114,295.6068503942356,9.823858940099274,1.4719288074069532,1,155,1,1,1
212,./learn_dataset_fixed_angle\sample_00212.npz,213,104,280.0030178408797,5.8649367876928755,3.328627014881384,1,114,289.9110380789252,9.816804557904439,1.5736602742984853,1,140,1,1,1
213,./learn_dataset_fixed_angle\sample_00213.npz,214,91,279.90526968958625,5.864841350863196,3.3311157316081794,1,114,291.1873280209837,9.81842176797602,1.5505023197789602,1,143,1,1,1
214,./learn_dataset_fixed_angle\sample_00214.npz,215,200,279.80752312974005,5.864745813996958,3.33360624213227,1,113,280.492869784599,9.804170787342395,1.7513947658612101,1,115,1,1,1
215,./learn_dataset_fixed_angle\sample_00215.npz,216,19,279.7097781630095,5.864650176955938,3.3360985483843066,1,113,298.25971903694943,9.827005837274653,1.4259339955393266,1,162,1,1,1
216,./learn_dataset_fixed_angle\sample_00216.npz,217,252,279.61203479106547,5.864554439601672,3.338592652297705,1,113,275.39660491734463,9.796780177481695,1.8529030434688736,1,102,1,1,1
217,./learn_dataset_fixed_angle\sample_00217.npz,218,207,279.51429301558085,5.8644586017954605,3.3410885558086445,1,113,279.8066117874987,9.803199368581014,1.7648370986573259,1,113,1,1,1
218,./learn_dataset_fixed_angle\sample_00218.npz,219,88,279.41655283823115,5.864362663398368,3.3435862608560645,1,112,291.4818862296592,9.818791956578131,1.5451878170146858,1,144,1,1,1
219,./learn_dataset_fixed_angle\sample_00219.npz,220,201,279.31881426069384,5.864266624271224,3.3460857693816872,1,112,280.39482876829237,9.804032449798385,1.7533109435543734,1,115,1,1,1
220,./learn_dataset_fixed_angle\sample_00220.npz,221,143,279.2210772846491,5.864170484274613,3.348587083330005,1,112,286.0834493639924,9.81182241139917,1.6444107259384149,1,130,1,1,1
221,./learn_dataset_fixed_angle\sample_00221.npz,222,112,279.1233419117792,5.864074243268889,3.3510902046482935,1,112,289.12573389444253,9.815798689978012,1.5880159332721546,1,138,1,1,1
222,./learn_dataset_fixed_angle\sample_00222.npz,223,220,279.02560814376875,5.863977901114162,3.353595135286621,1,111,278.5323141037679,9.801376220149924,1.7899827442879892,1,110,1,1,1
223,./learn_dataset_fixed_angle\sample_00223.npz,224,74,278.9278759823048,5.863881457670307,3.3561018771978417,1,111,292.85663728179355,9.820504758554081,1.520532255006001,1,148,1,1,1
224,./learn_dataset_fixed_angle\sample_00224.npz,225,237,278.8301454290766,5.863784912796954,3.358610432337613,1,111,276.86628541590255,9.798954018271274,1.8232259588593702,1,106,1,1,1
225,./learn_dataset_fixed_angle\sample_00225.npz,226,22,278.73241648577584,5.863688266353497,3.36112080266439,1,111,297.9649140419053,9.826660328162701,1.431002956646749,1,161,1,1,1
226,./learn_dataset_fixed_angle\sample_00226.npz,227,152,278.6346891540965,5.863591518199089,3.3636329901394375,1,110,285.2004382885833,9.810644109771008,1.6610155532711672,1,128,1,1,1
227,./learn_dataset_fixed_angle\sample_00227.npz,228,94,278.53696343573506,5.8634946681926365,3.366146996726834,1,110,290.89278093483176,9.818050454266258,1.5558278992547347,1,143,1,1,1
228,./learn_dataset_fixed_angle\sample_00228.npz,229,253,278.4392393323901,5.863397716192813,3.368662824393471,1,110,275.2986378462487,9.796634015698418,1.8548931493160012,1,102,1,1,1
229,./learn_dataset_fixed_angle\sample_00229.npz,230,216,278.3415168457627,5.863300662058041,3.3711804751090684,1,110,278.92438043312023,9.801939851061357,1.78222037240415,1,111,1,1,1
230,./learn_dataset_fixed_angle\sample_00230.npz,231,273,278.2437959775563,5.863203505646508,3.373699950846169,1,109,273.3396056190906,9.793677699712877,1.8950047045120821,1,97,1,1,1
231,./learn_dataset_fixed_angle\sample_00231.npz,232,188,278.1460767294768,5.863106246816152,3.3762212535801495,1,109,281.66946941406337,9.805819586146802,1.7285079433542614,1,118,1,1,1
232,./learn_dataset_fixed_angle\sample_00232.npz,233,66,278.04835910323226,5.8630088854246685,3.3787443852892265,1,109,293.6423164327648,9.821472719039624,1.5065500000539578,1,150,1,1,1
233,./learn_dataset_fixed_angle\sample_00233.npz,234,283,277.9506431005332,5.862911421329516,3.381269347954454,1,109,272.3603128210863,9.792175564697468,1.9152840477270847,1,94,1,1,1
234,./learn_dataset_fixed_angle\sample_00234.npz,235,100,277.85292872309265,5.862813854387896,3.3837961435597403,1,108,290.30372026551777,9.8173044334166,1.5665124267790125,1,141,1,1,1
235,./learn_dataset_fixed_angle\sample_00235.npz,236,72,277.75521597262576,5.862716184456774,3.3863247740918423,1,108,293.0530498049799,9.820747478708183,1.517029460521739,1,148,1,1,1
236,./learn_dataset_fixed_angle\sample_00236.npz,237,271,277.6575048508504,5.8626184113928685,3.3888552415403757,1,108,273.5354821590793,9.793976192243978,1.8909668398499597,1,97,1,1,1
237,./learn_dataset_fixed_angle\sample_00237.npz,238,70,277.55979535948643,5.8625205350526475,3.391387547897819,1,108,293.24946717769154,9.820989711312563,1.513531493160663,1,149,1,1,1
238,./learn_dataset_fixed_angle\sample_00238.npz,239,155,277.46208750025653,5.862422555292338,3.393921695159519,1,107,284.90612489028734,9.810248905938082,1.6665740635106154,1,127,1,1,1
239,./learn_dataset_fixed_angle\sample_00239.npz,240,242,277.3643812748854,5.8623244719679155,3.396457685323698,1,107,276.3763557180679,9.798233256836328,1.833082111525413,1,104,1,1,1
240,./learn_dataset_fixed_angle\sample_00240.npz,241,126,277.2666766851004,5.862226284935108,3.3989955203914546,1,107,287.7516463897296,9.814018565771075,1.6133324730132355,1,134,1,1,1
241,./learn_dataset_fixed_angle\sample_00241.npz,242,178,277.1689737326312,5.8621279940494,3.4015352023667695,1,107,282.6501194056001,9.807177884196141,1.7095856840726125,1,121,1,1,1
242,./learn_dataset_fixed_angle\sample_00242.npz,243,225,277.07127241920983,5.8620295991660205,3.4040767332565176,1,106,278.04226297453414,9.800668325914117,1.7997174779133225,1,109,1,1,1
243,./learn_dataset_fixed_angle\sample_00243.npz,244,290,276.97357274657094,5.861931100139954,3.4066201150704605,1,106,271.6748976258204,9.79111439167131,1.9295694876459033,1,92,1,1,1
244,./learn_dataset_fixed_angle\sample_00244.npz,245,118,276.8758747164512,5.861832496825935,3.409165349821268,1,106,288.5368087437026,9.815038893410543,1.598835475866979,1,136,1,1,1
245,./learn_dataset_fixed_angle\sample_00245.npz,246,75,276.7781783305902,5.8617337890784444,3.4117124395245053,1,106,292.7584328418227,9.820383215240675,1.5222854655347118,1,147,1,1,1
246,./learn_dataset_fixed_angle\sample_00246.npz,247,249,276.68048359072964,5.861634976751716,3.4142613861986506,1,105,275.69051488943177,9.797217728304004,1.8469414893900702,1,103,1,1,1
247,./learn_dataset_fixed_angle\sample_00247.npz,248,11,276.58279049861363,5.861536059699731,3.4168121918651004,1,105,299.04591620685943,9.827922204317954,1.4124669789737807,1,164,1,1,1
248,./learn_dataset_fixed_angle\sample_00248.npz,249,117,276.48509905598894,5.861437037776218,3.419364858548166,1,105,288.63495976752364,9.815165849215889,1.5970290617409333,1,137,1,1,1
249,./learn_dataset_fixed_angle\sample_00249.npz,250,54,276.3874092646045,5.8613379108346555,3.4219193882750893,1,105,294.8209795791338,9.822910174622345,1.4857203429615773,1,153,1,1,1
250,./learn_dataset_fixed_angle\sample_00250.npz,251,158,276.289721126212,5.861238678728266,3.424475783076038,1,104,284.61182336649335,9.809852475470613,1.6721444202597473,1,126,1,1,1
251,./learn_dataset_fixed_angle\sample_00251.npz,252,64,276.1920346425653,5.861139341310023,3.4270340449841155,1,104,293.83874829572767,9.821713496735454,1.5030664544992576,1,150,1,1,1
252,./learn_dataset_fixed_angle\sample_00252.npz,253,224,276.09434981542086,5.861039898432639,3.4295941760353728,1,104,278.1402703673095,9.800810204146524,1.7977676991060159,1,109,1,1,1
253,./learn_dataset_fixed_angle\sample_00253.npz,254,184,275.9966666465376,5.8609403499485815,3.432156178268799,1,103,282.06171310548336,9.806364605626541,1.7209227595296086,1,119,1,1,1
254,./learn_dataset_fixed_angle\sample_00254.npz,255,245,275.8989851376768,5.860840695710056,3.4347200537263403,1,103,276.0824152313943,9.79779895699929,1.839013138934267,1,104,1,1,1
255,./learn_dataset_fixed_angle\sample_00255.npz,256,2,275.8013052906023,5.860740935569015,3.4372858044529004,1,103,299.93047527718824,9.82894451547657,1.3974033011861424,1,166,1,1,1
256,./learn_dataset_fixed_angle\sample_00256.npz,257,43,275.70362710708037,5.860641069377156,3.439853432496339,1,103,295.90157147267735,9.824212779716257,1.4667764019323537,1,156,1,1,1
257,./learn_dataset_fixed_angle\sample_00257.npz,258,123,275.6059505888797,5.860541096985918,3.4424229399074924,1,102,288.0460727036562,9.814402166518818,1.607886561571958,1,135,1,1,1
258,./learn_dataset_fixed_angle\sample_00258.npz,259,18,275.50827573777167,5.860441018246486,3.4449943287401616,1,102,298.35798967012767,9.827120779442492,1.4242466296430165,1,162,1,1,1
259,./learn_dataset_fixed_angle\sample_00259.npz,260,168,275.4106025555298,5.860340833009784,3.447567601051135,1,102,283.6309045220566,9.808522116755642,1.6907983208351867,1,123,1,1,1
260,./learn_dataset_fixed_angle\sample_00260.npz,261,77,275.3129310439304,5.86024054112648,3.450142758900176,1,102,292.56202761124007,9.820139761328415,1.5257955194110484,1,147,1,1,1
261,./learn_dataset_fixed_angle\sample_00261.npz,262,209,275.2152612047522,5.860140142446983,3.452719804350039,1,101,279.61055058777737,9.802920505818058,1.7686902678310237,1,113,1,1,1
262,./learn_dataset_fixed_angle\sample_00262.npz,263,32,275.11759303977635,5.8600396368214405,3.45529873946648,1,101,296.9823058702319,9.825501190885886,1.4479742005129088,1,158,1,1,1
263,./learn_dataset_fixed_angle\sample_00263.npz,264,130,275.0199265507865,5.859939024099747,3.457879566318246,1,101,287.3590959061502,9.813505262840177,1.620611566564302,1,133,1,1,1
264,./learn_dataset_fixed_angle\sample_00264.npz,265,106,274.92226173956885,5.8598383041315305,3.4604622869770956,1,101,289.71470449392103,9.8165538575888,1.5772416779049134,1,139,1,1,1
265,./learn_dataset_fixed_angle\sample_00265.npz,266,213,274.8245986079121,5.859737476766161,3.4630469035177955,1,100,279.2184449494696,9.802361016999852,1.776413354664785,1,112,1,1,1
266,./learn_dataset_fixed_angle\sample_00266.npz,267,44,274.72693715760744,5.8596365418527485,3.4656334180181263,1,100,295.80332993392756,9.824094950685991,1.4684926974413772,1,155,1,1,1
267,./learn_dataset_fixed_angle\sample_00267.npz,268,280,274.62927739044864,5.859535499240135,3.4682218325588985,1,100,272.65408487679036,9.792627905085471,1.9091844388168868,1,95,1,1,1
268,./learn_dataset_fixed_angle\sample_00268.npz,269,161,274.531619308232,5.859434348776907,3.470812149223938,1,100,284.3175337540757,9.809454813336918,1.6777266613249275,1,125,1,1,1
269,./learn_dataset_fixed_angle\sample_00269.npz,270,58,274.4339629127561,5.859333090311388,3.4734043701001154,1,99,294.42807271046695,9.822432940502651,1.4926445035432814,1,152,1,1,1
270,./learn_dataset_fixed_angle\sample_00270.npz,271,24,274.33630820582243,5.859231723691632,3.4759984972773315,1,99,297.7683831436776,9.8264294184254,1.434387995177689,1,161,1,1,1
271,./learn_dataset_fixed_angle\sample_00271.npz,272,16,274.2386551892348,5.859130248765437,3.4785945328485317,1,99,298.55453438191154,9.827350323364445,1.4208753226120434,1,163,1,1,1
272,./learn_dataset_fixed_angle\sample_00272.npz,273,110,274.1410038647995,5.85902866538033,3.481192478909716,1,99,289.3220523914484,9.816050925000086,1.5844194969254117,1,138,1,1,1
273,./learn_dataset_fixed_angle\sample_00273.npz,274,138,274.0433542343255,5.858926973383578,3.483792337559931,1,98,286.5740567462449,9.812472321910022,1.6352313741120204,1,131,1,1,1
274,./learn_dataset_fixed_angle\sample_00274.npz,275,191,273.94570629962425,5.8588251726221765,3.4863941109012893,1,98,281.3753009771824,9.805409324906368,1.7342111426850886,1,118,1,1,1
275,./learn_dataset_fixed_angle\sample_00275.npz,276,17,273.84806006250983,5.85872326294286,3.488997801038969,1,98,298.4562614521599,9.827235608089717,1.4225604057192487,1,162,1,1,1
276,./learn_dataset_fixed_angle\sample_00276.npz,277,241,273.7504155247988,5.858621244192096,3.4916034100812148,1,98,276.4743387730586,9.798377715711466,1.8311079959069299,1,105,1,1,1
277,./learn_dataset_fixed_angle\sample_00277.npz,278,111,273.6527726883102,5.858519116216083,3.4942109401393555,1,97,289.22389251235796,9.815924871693285,1.586217086769514,1,138,1,1,1
278,./learn_dataset_fixed_angle\sample_00278.npz,279,196,273.55513155486597,5.858416878860751,3.4968203933277957,1,97,280.8850476618504,9.804722689672904,1.7437438522678161,1,116,1,1,1
279,./learn_dataset_fixed_angle\sample_00279.npz,280,35,273.4574921262901,5.858314531971765,3.499431771764034,1,97,296.68754608173225,9.825151201988668,1.4530881074993338,1,158,1,1,1
280,./learn_dataset_fixed_angle\sample_00280.npz,281,36,273.35985440440953,5.85821207539452,3.502045077568658,1,97,296.5892951540901,9.825034307074567,1.4547950653145751,1,157,1,1,1
281,./learn_dataset_fixed_angle\sample_00281.npz,282,183,273.26221839105386,5.858109508974138,3.504660312865356,1,96,282.1597774311569,9.806500505463115,1.7190298613234423,1,120,1,1,1
282,./learn_dataset_fixed_angle\sample_00282.npz,283,50,273.1645840880549,5.858006832555474,3.5072774797809227,1,96,295.2139054990466,9.823385504479111,1.4788151367571873,1,154,1,1,1
283,./learn_dataset_fixed_angle\sample_00283.npz,284,7,273.0669514972473,5.8579040459831155,3.5098965804452615,1,96,299.4390422105975,9.828377683395635,1.4057607214232668,1,165,1,1,1
284,./learn_dataset_fixed_angle\sample_00284.npz,285,103,272.96932062046824,5.857801149101373,3.5125176169913948,1,96,290.00920675040646,9.816929717166676,1.5718714444064892,1,140,1,1,1
285,./learn_dataset_fixed_angle\sample_00285.npz,286,176,272.8716914595576,5.8576981417542875,3.515140591555464,1,95,282.8462656638761,9.80744784976768,1.7058174659032939,1,121,1,1,1
286,./learn_dataset_fixed_angle\sample_00286.npz,287,140,272.77406401635767,5.857595023785632,3.5177655062767386,1,95,286.3778098945517,9.812212758504861,1.6388992268563658,1,131,1,1,1
287,./learn_dataset_fixed_angle\sample_00287.npz,288,289,272.6764382927135,5.857491795038898,3.520392363297624,1,95,271.7728095303134,9.791266479523197,1.92752415083383,1,92,1,1,1
288,./learn_dataset_fixed_angle\sample_00288.npz,289,42,272.5788142904727,5.857388455357315,3.5230211647636605,1,95,295.99981418913086,9.824330491443876,1.4650612778088081,1,156,1,1,1
289,./learn_dataset_fixed_angle\sample_00289.npz,290,23,272.48119201148546,5.857285004583826,3.525651912823539,1,94,297.86664801551717,9.826544930426449,1.4326949020242759,1,161,1,1,1
290,./learn_dataset_fixed_angle\sample_00290.npz,291,276,272.3835714576046,5.85718144256111,3.528284609629095,1,94,273.0458020186357,9.79322875587553,1.9010727248904642,1,96,1,1,1
291,./learn_dataset_fixed_angle\sample_00291.npz,292,164,272.28595263068564,5.8570777691315685,3.5309192573353223,1,94,284.02325609006033,9.809055914479739,1.6833208246731068,1,125,1,1,1
292,./learn_dataset_fixed_angle\sample_00292.npz,293,114,272.1883355325867,5.85697398413732,3.5335558581003776,1,93,288.9294204472781,9.815545940630487,1.5916174015135602,1,137,1,1,1
293,./learn_dataset_fixed_angle\sample_00293.npz,294,238,272.0907201651685,5.8568700874202175,3.5361944140855845,1,93,276.76829659482314,9.798810172142842,1.8251943074614583,1,106,1,1,1
